rsi_length,n_ventana,rsi_buy_trigger,rsi_sell_trigger,floor_pct,factor_caida,factor_subida,pct_ath_proyectado,guardia_compra,guardia_precio_compra,guardia_precio_venta,usdt_reserva_pct,btc_acumula_pct,prof_zona_pct,pnl_pct,portfolio_final,usdt_final,btc_libre,btc_en_pos,btc_total,n_pos_final,total_compras,total_ventas,total_trades,ordenes_canceladas,max_drawdown,btc_total_usd,pnl_norm,btc_norm,port_norm,combo_score
14,30,20,90,15,3.5,0.25,500,False,False,True,0,1,0.0,440.315,5403.15,23.65,8.573e-05,0.04298441,0.04307014,80,81,1,82,8,33.41,5379.5005412302,0.570602872135271,0.5595746081917555,0.570602882640542,0.5672943950532705
14,30,20,90,15,3.5,0.25,500,False,False,False,0,1,0.0,440.315,5403.15,23.65,8.573e-05,0.04298441,0.04307014,80,81,1,82,8,33.41,5379.5005412302,0.570602872135271,0.5595746081917555,0.570602882640542,0.5672943950532705
14,30,20,90,15,3.5,0.25,500,False,False,True,0,0,0.0,440.2298,5402.3,23.88,0.0,0.04306149,0.04306149,80,81,1,82,8,33.41,5378.4201481857,0.569054296479535,0.5576759295842664,0.569057961795017,0.5656415194740508
14,30,20,90,15,3.5,0.25,500,False,False,False,0,0,0.0,440.2298,5402.3,23.88,0.0,0.04306149,0.04306149,80,81,1,82,8,33.41,5378.4201481857,0.569054296479535,0.5576759295842664,0.569057961795017,0.5656415194740508
14,20,20,90,15,3.5,0.5,500,True,False,True,0,0,0.0,440.181,5401.81,68.12,0.0,0.04270338,0.04270338,28,29,1,30,8,31.92,5333.6918761434,0.5681673188739015,0.47907063523420673,0.5681673603664199,0.5414383220804967
14,20,20,90,15,3.5,0.5,500,True,False,False,0,0,0.0,440.181,5401.81,68.12,0.0,0.04270338,0.04270338,28,29,1,30,8,31.92,5333.6918761434,0.5681673188739015,0.47907063523420673,0.5681673603664199,0.5414383220804967
14,30,20,90,15,3.5,0.25,350,False,False,True,0,1,0.0,439.8187,5398.19,24.98,9.077e-05,0.04292898,0.04301975,80,81,1,82,8,33.41,5373.2067833675,0.5615822371829003,0.5485139821765667,0.5615878151184133,0.5576628762681028
14,30,20,90,15,3.5,0.25,350,False,False,False,0,1,0.0,439.8187,5398.19,24.98,9.077e-05,0.04292898,0.04301975,80,81,1,82,8,33.41,5373.2067833675,0.5615822371829003,0.5485139821765667,0.5615878151184133,0.5576628762681028
14,30,20,90,15,3.5,0.25,350,False,False,False,0,0,0.0,439.7286,5397.29,25.22,0.0,0.0430106,0.0430106,80,81,1,82,8,33.41,5372.063939858,0.5599446002511884,0.5465055533605521,0.5599520165760922,0.5559143694489783
14,30,20,90,15,3.5,0.25,350,False,False,True,0,0,0.0,439.7286,5397.29,25.22,0.0,0.0430106,0.0430106,80,81,1,82,8,33.41,5372.063939858,0.5599446002511884,0.5465055533605521,0.5599520165760922,0.5559143694489783
14,30,20,90,15,3.5,0.5,500,True,False,False,0,1,0.0,439.2618,5392.62,50.01,5.048e-05,0.04272426,0.04277474,30,31,1,32,8,33.32,5342.6048065081995,0.5514601505317318,0.49473418499495114,0.551464039695378,0.5344431387034269
14,30,20,90,15,3.5,0.5,500,True,False,True,0,1,0.0,439.2618,5392.62,50.01,5.048e-05,0.04272426,0.04277474,30,31,1,32,8,33.32,5342.6048065081995,0.5514601505317318,0.49473418499495114,0.551464039695378,0.5344431387034269
14,30,20,90,15,3.5,0.5,500,True,False,True,0,0,0.0,439.0855,5390.86,50.48,0.0,0.04275689,0.04275689,30,31,1,32,8,33.32,5340.3753249077,0.548255762173677,0.49081610255059455,0.5482651447681708,0.531025740805651
14,30,20,90,15,3.5,0.5,500,True,False,False,0,0,0.0,439.0855,5390.86,50.48,0.0,0.04275689,0.04275689,30,31,1,32,8,33.32,5340.3753249077,0.548255762173677,0.49081610255059455,0.5482651447681708,0.531025740805651
14,20,20,90,15,3.5,0.5,350,True,False,True,0,1,0.0,437.6697,5376.7,74.78,7.519e-05,0.04237381,0.04244901,28,29,1,30,8,31.92,5301.9208265793,0.5225225061479538,0.4232363141489973,0.5225285810356423,0.4927378635258045
14,20,20,90,15,3.5,0.5,350,True,False,False,0,1,0.0,437.6697,5376.7,74.78,7.519e-05,0.04237381,0.04244901,28,29,1,30,8,31.92,5301.9208265793,0.5225225061479538,0.4232363141489973,0.5225285810356423,0.4927378635258045
14,20,20,90,15,3.5,0.5,350,True,False,False,0,0,0.0,437.4072,5374.07,75.47,0.0,0.04242242,0.04242242,28,29,1,30,8,31.92,5298.5997108506,0.517751366363555,0.4173997980596168,0.5177484141841907,0.4876453054365007
14,20,20,90,15,3.5,0.5,350,True,False,True,0,0,0.0,437.4072,5374.07,75.47,0.0,0.04242242,0.04242242,28,29,1,30,8,31.92,5298.5997108506,0.517751366363555,0.4173997980596168,0.5177484141841907,0.4876453054365007
14,30,20,90,15,3.5,0.5,350,True,False,False,0,1,0.0,437.1763,5371.76,55.54,5.651e-05,0.04250698,0.04256349,30,31,1,32,8,33.32,5316.2194850457,0.5135545809303452,0.4483647218929721,0.5135498645922325,0.49399667995151075
14,30,20,90,15,3.5,0.5,350,True,False,True,0,1,0.0,437.1763,5371.76,55.54,5.651e-05,0.04250698,0.04256349,30,31,1,32,8,33.32,5316.2194850457,0.5135545809303452,0.4483647218929721,0.5135498645922325,0.49399667995151075
14,30,20,90,15,3.5,0.5,350,True,False,True,0,0,0.0,436.979,5369.79,56.07,0.0,0.04254351,0.04254351,30,31,1,32,8,33.32,5313.7239644643,0.5099685013895372,0.44397910356029663,0.5099692833384833,0.49017183843055423
14,30,20,90,15,3.5,0.5,350,True,False,False,0,0,0.0,436.979,5369.79,56.07,0.0,0.04254351,0.04254351,30,31,1,32,8,33.32,5313.7239644643,0.5099685013895372,0.44397910356029663,0.5099692833384833,0.49017183843055423
14,10,20,90,15,3.5,0.5,750,True,False,False,0,1,0.0,434.4441,5344.44,91.36,6.597e-05,0.04199203,0.04205799,22,23,1,24,8,31.66,5253.0820649307,0.46389474047725904,0.3374072610737967,0.4638942910630868,0.4259484067733859
14,10,20,90,15,3.5,0.5,750,True,False,True,0,1,0.0,434.4441,5344.44,91.36,6.597e-05,0.04199203,0.04205799,22,23,1,24,8,31.66,5253.0820649307,0.46389474047725904,0.3374072610737967,0.4638942910630868,0.4259484067733859
14,10,20,90,15,3.5,0.5,750,True,False,True,0,0,0.0,434.1594,5341.59,92.1,0.0,0.0420293,0.0420293,22,23,1,24,8,31.66,5249.498657249,0.45872009858537965,0.3311097941086084,0.45871426234573565,0.42043583999441947
14,10,20,90,15,3.5,0.5,750,True,False,False,0,0,0.0,434.1594,5341.59,92.1,0.0,0.0420293,0.0420293,22,23,1,24,8,31.66,5249.498657249,0.45872009858537965,0.3311097941086084,0.45871426234573565,0.42043583999441947
14,10,20,90,15,3.5,0.5,500,True,False,False,0,1,0.0,431.2303,5312.3,99.68,7.349e-05,0.04166058,0.04173407,22,23,1,24,8,31.66,5212.624155685099,0.40548144889972954,0.26630668598270285,0.40547810756284247,0.3637283517572441
14,10,20,90,15,3.5,0.5,500,True,False,True,0,1,0.0,431.2303,5312.3,99.68,7.349e-05,0.04166058,0.04173407,22,23,1,24,8,31.66,5212.624155685099,0.40548144889972954,0.26630668598270285,0.40547810756284247,0.3637283517572441
14,10,20,90,15,3.5,0.5,500,True,False,True,0,0,0.0,430.9131,5309.13,100.5,0.0,0.0417021,0.0417021,22,23,1,24,8,31.66,5208.631072953,0.39971609446311457,0.2592892576495892,0.399716461585998,0.3575881168436336
14,10,20,90,15,3.5,0.5,500,True,False,False,0,0,0.0,430.9131,5309.13,100.5,0.0,0.0417021,0.0417021,22,23,1,24,8,31.66,5208.631072953,0.39971609446311457,0.2592892576495892,0.399716461585998,0.3575881168436336
14,30,10,90,25,1.0,0.5,750,False,False,True,0,1,0.0,430.3219,5303.22,50.21,7.132e-05,0.04198605,0.04205737,3,4,1,5,0,31.75,5253.004626354099,0.3889705788801184,0.33727117081522373,0.3889747178247521,0.37346158424957676
14,20,10,90,25,1.0,0.5,750,False,False,True,0,1,0.0,430.3219,5303.22,50.21,7.132e-05,0.04198605,0.04205737,3,4,1,5,0,31.75,5253.004626354099,0.3889705788801184,0.33727117081522373,0.3889747178247521,0.37346158424957676
14,30,10,90,25,1.0,0.5,750,False,False,False,0,1,0.0,430.3219,5303.22,50.21,7.132e-05,0.04198605,0.04205737,3,4,1,5,0,31.75,5253.004626354099,0.3889705788801184,0.33727117081522373,0.3889747178247521,0.37346158424957676
14,20,10,90,25,1.0,0.5,750,False,False,False,0,1,0.0,430.3219,5303.22,50.21,7.132e-05,0.04198605,0.04205737,3,4,1,5,0,31.75,5253.004626354099,0.3889705788801184,0.33727117081522373,0.3889747178247521,0.37346158424957676
14,30,10,90,25,1.0,0.5,750,False,False,False,0,0,0.0,430.0857,5300.86,50.47,0.0,0.04203641,0.04203641,3,4,1,5,0,31.74,5250.3867028613,0.3846774618626887,0.33267044207384056,0.38468529053599626,0.3690769216606958
14,20,10,90,25,1.0,0.5,750,False,False,False,0,0,0.0,430.0857,5300.86,50.47,0.0,0.04203641,0.04203641,3,4,1,5,0,31.74,5250.3867028613,0.3846774618626887,0.33267044207384056,0.38468529053599626,0.3690769216606958
14,20,10,90,25,1.0,0.5,750,False,False,True,0,0,0.0,430.0857,5300.86,50.47,0.0,0.04203641,0.04203641,3,4,1,5,0,31.74,5250.3867028613,0.3846774618626887,0.33267044207384056,0.38468529053599626,0.3690769216606958
14,30,10,90,25,1.0,0.5,750,False,False,True,0,0,0.0,430.0857,5300.86,50.47,0.0,0.04203641,0.04203641,3,4,1,5,0,31.74,5250.3867028613,0.3846774618626887,0.33267044207384056,0.38468529053599626,0.3690769216606958
14,10,20,90,15,3.5,0.25,750,False,False,True,0,1,0.0,429.7188,5297.19,95.13,0.00016563,0.04148387,0.0416495,52,53,1,54,8,31.68,5202.0612840349995,0.37800877162689467,0.24774353571271754,0.37801486759119524,0.33893042004550167
14,10,20,90,15,3.5,0.25,750,False,False,False,0,1,0.0,429.7188,5297.19,95.13,0.00016563,0.04148387,0.0416495,52,53,1,54,8,31.68,5202.0612840349995,0.37800877162689467,0.24774353571271754,0.37801486759119524,0.33893042004550167
14,10,20,90,15,3.5,0.25,750,False,False,False,0,0,0.0,429.3705,5293.7,96.0,0.0,0.04161461,0.04161461,52,53,1,54,8,31.68,5197.7034905873,0.37167815072439503,0.24008516616181633,0.37167160435485913,0.3321989460817142
14,10,20,90,15,3.5,0.25,750,False,False,True,0,0,0.0,429.3705,5293.7,96.0,0.0,0.04161461,0.04161461,52,53,1,54,8,31.68,5197.7034905873,0.37167815072439503,0.24008516616181633,0.37167160435485913,0.3321989460817142
14,10,20,90,15,3.5,0.25,500,False,False,True,0,1,0.0,427.801,5278.01,99.94,0.00017484,0.0412826,0.04145744,52,53,1,54,8,31.68,5178.0728114192,0.34315127875634066,0.20558628561394215,0.3431541831003841,0.30188236168242977
14,10,20,90,15,3.5,0.25,500,False,False,False,0,1,0.0,427.801,5278.01,99.94,0.00017484,0.0412826,0.04145744,52,53,1,54,8,31.68,5178.0728114192,0.34315127875634066,0.20558628561394215,0.3431541831003841,0.30188236168242977
14,20,10,90,25,1.0,0.5,500,False,False,True,0,1,0.0,427.6899,5276.9,53.07,7.935e-05,0.0417444,0.04182375,3,4,1,5,0,31.71,5223.8252710874995,0.34113195064187757,0.2859914833838183,0.34113669823151954,0.3245907599823882
14,30,10,90,25,1.0,0.5,500,False,False,True,0,1,0.0,427.6899,5276.9,53.07,7.935e-05,0.0417444,0.04182375,3,4,1,5,0,31.71,5223.8252710874995,0.34113195064187757,0.2859914833838183,0.34113669823151954,0.3245907599823882
14,30,10,90,25,1.0,0.5,500,False,False,False,0,1,0.0,427.6899,5276.9,53.07,7.935e-05,0.0417444,0.04182375,3,4,1,5,0,31.71,5223.8252710874995,0.34113195064187757,0.2859914833838183,0.34113669823151954,0.3245907599823882
14,20,10,90,25,1.0,0.5,500,False,False,False,0,1,0.0,427.6899,5276.9,53.07,7.935e-05,0.0417444,0.04182375,3,4,1,5,0,31.71,5223.8252710874995,0.34113195064187757,0.2859914833838183,0.34113669823151954,0.3245907599823882
14,10,20,90,15,3.5,0.5,350,True,False,True,0,1,0.0,427.544,5275.44,109.22,8.212e-05,0.0412804,0.04136252,22,23,1,24,8,31.66,5166.2172151436,0.33848010571028136,0.1847513060274813,0.33848306948508644,0.29236205856040237
14,10,20,90,15,3.5,0.5,350,True,False,False,0,1,0.0,427.544,5275.44,109.22,8.212e-05,0.0412804,0.04136252,22,23,1,24,8,31.66,5166.2172151436,0.33848010571028136,0.1847513060274813,0.33848306948508644,0.29236205856040237
14,10,20,90,15,3.5,0.25,500,False,False,True,0,0,0.0,427.4333,5274.33,100.86,0.0,0.04142061,0.04142061,52,53,1,54,8,31.68,5173.4727101673,0.3364680479040604,0.19750208525396112,0.33646558461622356,0.29477776645146325
14,10,20,90,15,3.5,0.25,500,False,False,False,0,0,0.0,427.4333,5274.33,100.86,0.0,0.04142061,0.04142061,52,53,1,54,8,31.68,5173.4727101673,0.3364680479040604,0.19750208525396112,0.33646558461622356,0.29477776645146325
14,30,10,90,25,1.0,0.5,500,False,False,False,0,0,0.0,427.4271,5274.27,53.36,0.0,0.04180043,0.04180043,3,4,1,5,0,31.71,5220.9125813999,0.3363553581262959,0.28087273365819376,0.33635653138006966,0.31971080543662
14,20,10,90,25,1.0,0.5,500,False,False,True,0,0,0.0,427.4271,5274.27,53.36,0.0,0.04180043,0.04180043,3,4,1,5,0,31.71,5220.9125813999,0.3363553581262959,0.28087273365819376,0.33635653138006966,0.31971080543662
14,20,10,90,25,1.0,0.5,500,False,False,False,0,0,0.0,427.4271,5274.27,53.36,0.0,0.04180043,0.04180043,3,4,1,5,0,31.71,5220.9125813999,0.3363553581262959,0.28087273365819376,0.33635653138006966,0.31971080543662
14,30,10,90,25,1.0,0.5,500,False,False,True,0,0,0.0,427.4271,5274.27,53.36,0.0,0.04180043,0.04180043,3,4,1,5,0,31.71,5220.9125813999,0.3363553581262959,0.28087273365819376,0.33635653138006966,0.31971080543662
14,10,20,90,15,3.5,0.5,350,True,False,True,0,0,0.0,427.1896,5271.9,110.14,0.0,0.0413268,0.0413268,22,23,1,24,8,31.66,5161.755753924,0.33203861260707757,0.17691075113042634,0.3320489285519543,0.28550231735305753
14,10,20,90,15,3.5,0.5,350,True,False,False,0,0,0.0,427.1896,5271.9,110.14,0.0,0.0413268,0.0413268,22,23,1,24,8,31.66,5161.755753924,0.33203861260707757,0.17691075113042634,0.3320489285519543,0.28550231735305753
14,10,20,90,15,3.5,0.25,350,False,False,True,0,1,0.0,425.717,5257.17,105.17,0.00018485,0.04106388,0.04124873,52,53,1,54,8,31.68,5152.004738318899,0.3052729728108643,0.1597743535712711,0.30527635907595585,0.26162406429200463
14,10,20,90,15,3.5,0.25,350,False,False,False,0,1,0.0,425.717,5257.17,105.17,0.00018485,0.04106388,0.04124873,52,53,1,54,8,31.68,5152.004738318899,0.3052729728108643,0.1597743535712711,0.30527635907595585,0.26162406429200463
14,10,20,90,15,3.5,0.25,350,False,False,False,0,0,0.0,425.3282,5253.28,106.14,0.0,0.04120979,0.04120979,52,53,1,54,8,31.68,5147.1410961047,0.29820623319877154,0.1512270073313145,0.29820607426525353,0.25411243365183084
14,10,20,90,15,3.5,0.25,350,False,False,True,0,0,0.0,425.3282,5253.28,106.14,0.0,0.04120979,0.04120979,52,53,1,54,8,31.68,5147.1410961047,0.29820623319877154,0.1512270073313145,0.29820607426525353,0.25411243365183084
14,30,10,90,25,1.0,0.5,350,False,False,False,0,1,0.0,424.6842,5246.84,56.34,8.852e-05,0.04146844,0.04155696,3,4,1,5,0,31.67,5190.5029519728,0.28650103692771256,0.22743096711883676,0.2865010269179742,0.26878001398310214
14,20,10,90,25,1.0,0.5,350,False,False,False,0,1,0.0,424.6842,5246.84,56.34,8.852e-05,0.04146844,0.04155696,3,4,1,5,0,31.67,5190.5029519728,0.28650103692771256,0.22743096711883676,0.2865010269179742,0.26878001398310214
14,30,10,90,25,1.0,0.5,350,False,False,True,0,1,0.0,424.6842,5246.84,56.34,8.852e-05,0.04146844,0.04155696,3,4,1,5,0,31.67,5190.5029519728,0.28650103692771256,0.22743096711883676,0.2865010269179742,0.26878001398310214
14,20,10,90,25,1.0,0.5,350,False,False,True,0,1,0.0,424.6842,5246.84,56.34,8.852e-05,0.04146844,0.04155696,3,4,1,5,0,31.67,5190.5029519728,0.28650103692771256,0.22743096711883676,0.2865010269179742,0.26878001398310214
14,30,10,90,25,1.0,0.5,350,False,False,True,0,0,0.0,424.3911,5243.91,56.66,0.0,0.04153095,0.04153095,3,4,1,5,0,31.67,5187.254278783499,0.2811737185627325,0.22172176127134566,0.2811755938857484,0.26333850643991963
14,30,10,90,25,1.0,0.5,350,False,False,False,0,0,0.0,424.3911,5243.91,56.66,0.0,0.04153095,0.04153095,3,4,1,5,0,31.67,5187.254278783499,0.2811737185627325,0.22172176127134566,0.2811755938857484,0.26333850643991963
14,20,10,90,25,1.0,0.5,350,False,False,True,0,0,0.0,424.3911,5243.91,56.66,0.0,0.04153095,0.04153095,3,4,1,5,0,31.67,5187.254278783499,0.2811737185627325,0.22172176127134566,0.2811755938857484,0.26333850643991963
14,20,10,90,25,1.0,0.5,350,False,False,False,0,0,0.0,424.3911,5243.91,56.66,0.0,0.04153095,0.04153095,3,4,1,5,0,31.67,5187.254278783499,0.2811737185627325,0.22172176127134566,0.2811755938857484,0.26333850643991963
14,10,10,90,25,1.0,0.5,750,False,False,False,0,1,0.0,423.0557,5230.56,89.37,7.132e-05,0.0410908,0.04116213,1,2,1,3,0,31.38,5141.1883177808995,0.25690179449383194,0.14076561745467264,0.2569112488413102,0.2220628322515798
14,10,10,90,25,1.0,0.5,750,False,False,True,0,1,0.0,423.0557,5230.56,89.37,7.132e-05,0.0410908,0.04116213,1,2,1,3,0,31.38,5141.1883177808995,0.25690179449383194,0.14076561745467264,0.2569112488413102,0.2220628322515798
14,10,10,90,25,1.0,0.5,750,False,False,True,0,0,0.0,422.7825,5227.82,89.83,0.0,0.04113659,0.04113659,1,2,1,3,0,31.38,5137.9983480287,0.25193617396393597,0.13515957680319596,0.2519311510569072,0.2169021902343082
14,10,10,90,25,1.0,0.5,750,False,False,False,0,0,0.0,422.7825,5227.82,89.83,0.0,0.04113659,0.04113659,1,2,1,3,0,31.38,5137.9983480287,0.25193617396393597,0.13515957680319596,0.2519311510569072,0.2169021902343082
14,10,10,90,25,1.0,0.5,500,False,False,False,0,1,0.0,420.01,5200.1,94.46,7.935e-05,0.04079818,0.04087753,1,2,1,3,0,31.33,5105.6415131029,0.2015438499553782,0.07829579876201799,0.20154855595339866,0.16457037579697423
14,10,10,90,25,1.0,0.5,500,False,False,True,0,1,0.0,420.01,5200.1,94.46,7.935e-05,0.04079818,0.04087753,1,2,1,3,0,31.33,5105.6415131029,0.2015438499553782,0.07829579876201799,0.20154855595339866,0.16457037579697423
14,10,10,90,25,1.0,0.5,500,False,False,True,0,0,0.0,419.706,5197.06,94.97,0.0,0.04084912,0.04084912,1,2,1,3,0,31.32,5102.0930776816,0.19601841569077944,0.07205979191360508,0.19602319198822304,0.15883178381711585
14,10,10,90,25,1.0,0.5,500,False,False,False,0,0,0.0,419.706,5197.06,94.97,0.0,0.04084912,0.04084912,1,2,1,3,0,31.32,5102.0930776816,0.19601841569077944,0.07205979191360508,0.19602319198822304,0.15883178381711585
14,10,10,90,25,1.0,0.5,350,False,False,False,0,1,0.0,416.5318,5165.32,100.27,8.852e-05,0.040464,0.04055252,1,2,1,3,0,31.26,5065.0474618436,0.1383248846292955,0.006955968216339807,0.1383340300623416,0.09891603879201802
14,10,10,90,25,1.0,0.5,350,False,False,True,0,1,0.0,416.5318,5165.32,100.27,8.852e-05,0.040464,0.04055252,1,2,1,3,0,31.26,5065.0474618436,0.1383248846292955,0.006955968216339807,0.1383340300623416,0.09891603879201802
14,10,10,90,25,1.0,0.5,350,False,False,True,0,0,0.0,416.1926,5161.93,100.84,0.0,0.04052083,0.04052083,1,2,1,3,0,31.25,5061.0893513719,0.13215966323932254,0.0,0.13217252221959744,0.09251433606358075
14,10,10,90,25,1.0,0.5,350,False,False,False,0,0,0.0,416.1926,5161.93,100.84,0.0,0.04052083,0.04052083,1,2,1,3,0,31.25,5061.0893513719,0.13215966323932254,0.0,0.13217252221959744,0.09251433606358075
14,20,30,90,15,3.5,1.5,500,False,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,350,False,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,750,False,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,750,False,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,750,False,True,True,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,350,False,True,True,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,750,True,True,True,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,500,False,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,350,False,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,350,True,True,True,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,750,True,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,750,True,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,350,True,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,350,False,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,750,True,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,350,False,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,750,True,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,350,False,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,500,True,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,500,True,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,500,False,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,500,True,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,500,False,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,500,True,True,False,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,750,True,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,1.5,500,False,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,500,True,True,False,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.5,750,True,True,True,0,0,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,500,True,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
14,20,30,90,15,3.5,0.25,350,False,True,True,0,1,0.0,414.3201,5143.2,13.72,0.0,0.04106842,0.04106842,36,36,0,36,106,36.21,5129.4838516306,0.09812553277727626,0.12019623337284358,0.09812973699994515,0.10474758380048023
