tipo,datetime,precio,pos_en_racha,precio_inicio,pct_vs_inicio,racha_id
BUY,2021-11-16 03:00:00,60422.2,1,60422.2,0.0,1
BUY,2021-11-16 06:00:00,60293.06,2,60422.2,-0.2137,1
BUY,2021-11-16 09:00:00,60200.0,3,60422.2,-0.3677,1
BUY,2021-11-18 22:00:00,56525.0,4,60422.2,-6.4499,1
SELL,2021-11-19 23:00:00,58120.0,1,58120.0,0.0,2
SELL,2021-11-20 12:00:00,58834.98,2,58120.0,1.2302,2
SELL,2021-11-20 21:00:00,59650.0,3,58120.0,2.6325,2
BUY,2021-11-22 18:00:00,56404.66,1,56404.66,0.0,3
SELL,2021-11-25 12:00:00,58712.0,1,58712.0,0.0,4
SELL,2021-11-25 23:00:00,59398.9,2,58712.0,1.1699,4
BUY,2021-11-26 10:00:00,54304.6,1,54304.6,0.0,5
BUY,2021-11-26 18:00:00,53927.44,2,54304.6,-0.6945,5
BUY,2021-11-26 22:00:00,53800.0,3,54304.6,-0.9292,5
SELL,2021-11-27 16:00:00,55224.44,1,55224.44,0.0,6
BUY,2021-12-02 16:00:00,56001.0,1,56001.0,0.0,7
BUY,2021-12-04 11:00:00,46131.71,2,56001.0,-17.6234,7
SELL,2021-12-07 12:00:00,51542.0,1,51542.0,0.0,8
SELL,2021-12-07 15:00:00,51936.33,2,51542.0,0.7651,8
SELL,2021-12-11 08:00:00,48900.0,3,51542.0,-5.1259,8
BUY,2021-12-13 19:00:00,45672.75,1,45672.75,0.0,9
SELL,2021-12-15 00:00:00,48761.0,1,48761.0,0.0,10
SELL,2021-12-15 07:00:00,48450.0,2,48761.0,-0.6378,10
SELL,2021-12-16 07:00:00,49072.3,3,48761.0,0.6384,10
BUY,2021-12-18 02:00:00,45500.0,1,45500.0,0.0,11
SELL,2021-12-21 08:00:00,49000.0,1,49000.0,0.0,12
SELL,2021-12-21 12:00:00,49328.96,2,49000.0,0.6713,12
SELL,2021-12-22 02:00:00,49576.13,3,49000.0,1.1758,12
SELL,2021-12-24 01:00:00,51375.0,4,49000.0,4.8469,12
SELL,2021-12-24 08:00:00,51198.0,5,49000.0,4.4857,12
BUY,2021-12-28 10:00:00,48755.32,1,48755.32,0.0,13
BUY,2021-12-28 16:00:00,48124.0,2,48755.32,-1.2949,13
BUY,2022-01-06 09:00:00,42430.58,3,48755.32,-12.9724,13
SELL,2022-01-12 20:00:00,43993.66,1,43993.66,0.0,14
BUY,2022-01-13 19:00:00,42535.0,1,42535.0,0.0,15
SELL,2022-01-14 19:00:00,43408.0,1,43408.0,0.0,16
SELL,2022-01-14 21:00:00,43448.78,2,43408.0,0.0939,16
BUY,2022-01-17 21:00:00,41609.78,1,41609.78,0.0,17
BUY,2022-01-18 13:00:00,41400.0,2,41609.78,-0.5042,17
BUY,2022-01-21 12:00:00,37710.0,3,41609.78,-9.3723,17
BUY,2022-01-21 18:00:00,37850.0,4,41609.78,-9.0358,17
BUY,2022-01-22 09:00:00,34664.0,5,41609.78,-16.6927,17
BUY,2022-01-22 16:00:00,34520.59,6,41609.78,-17.0373,17
SELL,2022-01-26 02:00:00,37047.83,1,37047.83,0.0,18
SELL,2022-01-26 09:00:00,37975.57,2,37047.83,2.5042,18
SELL,2022-01-26 13:00:00,38275.0,3,37047.83,3.3124,18
SELL,2022-01-29 07:00:00,37925.0,4,37047.83,2.3677,18
BUY,2022-01-31 11:00:00,36880.0,1,36880.0,0.0,19
BUY,2022-02-02 21:00:00,36586.95,2,36880.0,-0.7946,19
BUY,2022-02-03 12:00:00,36250.0,3,36880.0,-1.7082,19
BUY,2022-02-03 19:00:00,36449.43,4,36880.0,-1.1675,19
SELL,2022-02-04 10:00:00,38236.08,1,38236.08,0.0,20
SELL,2022-02-04 18:00:00,40662.01,2,38236.08,6.3446,20
SELL,2022-02-04 23:00:00,41772.33,3,38236.08,9.2485,20
SELL,2022-02-05 06:00:00,41748.18,4,38236.08,9.1853,20
SELL,2022-02-05 14:00:00,41755.3,5,38236.08,9.2039,20
SELL,2022-02-06 20:00:00,41748.03,6,38236.08,9.1849,20
SELL,2022-02-07 02:00:00,42695.0,7,38236.08,11.6616,20
SELL,2022-02-07 05:00:00,43000.0,8,38236.08,12.4592,20
SELL,2022-02-07 12:00:00,42790.6,9,38236.08,11.9116,20
SELL,2022-02-08 04:00:00,44363.34,10,38236.08,16.0248,20
SELL,2022-02-10 15:00:00,45669.71,11,38236.08,19.4414,20
BUY,2022-02-11 06:00:00,42814.23,1,42814.23,0.0,21
BUY,2022-02-11 22:00:00,42000.0,2,42814.23,-1.9018,21
BUY,2022-02-12 14:00:00,41800.13,3,42814.23,-2.3686,21
SELL,2022-02-15 14:00:00,44500.0,1,44500.0,0.0,22
BUY,2022-02-17 08:00:00,43330.0,1,43330.0,0.0,23
BUY,2022-02-18 22:00:00,39711.31,2,43330.0,-8.3515,23
BUY,2022-02-20 21:00:00,38048.49,3,43330.0,-12.189,23
SELL,2022-02-25 11:00:00,38876.91,1,38876.91,0.0,24
SELL,2022-02-25 22:00:00,39491.0,2,38876.91,1.5796,24
SELL,2022-03-01 11:00:00,43887.0,3,38876.91,12.8871,24
SELL,2022-03-01 20:00:00,44102.61,4,38876.91,13.4417,24
SELL,2022-03-01 23:00:00,44506.65,5,38876.91,14.4809,24
SELL,2022-03-02 12:00:00,44350.0,6,38876.91,14.078,24
BUY,2022-03-04 00:00:00,41509.94,1,41509.94,0.0,25
BUY,2022-03-05 04:00:00,38407.59,2,41509.94,-7.4738,25
BUY,2022-03-05 10:00:00,38784.69,3,41509.94,-6.5653,25
BUY,2022-03-06 09:00:00,38623.93,4,41509.94,-6.9526,25
SELL,2022-03-09 08:00:00,42438.81,1,42438.81,0.0,26
SELL,2022-03-09 12:00:00,42545.45,2,42438.81,0.2513,26
SELL,2022-03-09 15:00:00,42594.06,3,42438.81,0.3658,26
BUY,2022-03-10 08:00:00,38782.14,1,38782.14,0.0,27
BUY,2022-03-10 13:00:00,38539.73,2,38782.14,-0.6251,27
SELL,2022-03-15 22:00:00,39887.61,1,39887.61,0.0,28
SELL,2022-03-17 05:00:00,41478.82,2,39887.61,3.9892,28
SELL,2022-03-19 11:00:00,41791.52,3,39887.61,4.7732,28
BUY,2022-03-20 15:00:00,41252.67,1,41252.67,0.0,29
SELL,2022-03-28 00:00:00,47650.0,1,47650.0,0.0,30
SELL,2022-03-28 18:00:00,48085.0,2,47650.0,0.9129,30
BUY,2022-03-30 19:00:00,46831.81,1,46831.81,0.0,31
BUY,2022-03-31 23:00:00,45200.0,2,46831.81,-3.4844,31
BUY,2022-04-01 01:00:00,44868.0,3,46831.81,-4.1933,31
SELL,2022-04-03 18:00:00,46770.65,1,46770.65,0.0,32
BUY,2022-04-05 19:00:00,45457.89,1,45457.89,0.0,33
BUY,2022-04-05 23:00:00,45353.81,2,45457.89,-0.229,33
BUY,2022-04-06 23:00:00,43121.0,3,45457.89,-5.1408,33
BUY,2022-04-08 18:00:00,42414.0,4,45457.89,-6.6961,33
BUY,2022-04-11 00:00:00,41755.0,5,45457.89,-8.1458,33
SELL,2022-04-13 19:00:00,41561.31,1,41561.31,0.0,34
BUY,2022-04-14 18:00:00,39626.06,1,39626.06,0.0,35
BUY,2022-04-17 23:00:00,39546.17,2,39626.06,-0.2016,35
BUY,2022-04-22 13:00:00,40050.0,3,39626.06,1.0699,35
BUY,2022-04-23 02:00:00,39429.31,4,39626.06,-0.4965,35
BUY,2022-04-26 19:00:00,37842.49,5,39626.06,-4.501,35
BUY,2022-04-26 23:00:00,37702.26,6,39626.06,-4.8549,35
SELL,2022-04-28 18:00:00,40372.63,1,40372.63,0.0,36
BUY,2022-04-29 16:00:00,38435.42,1,38435.42,0.0,37
SELL,2022-05-02 06:00:00,39167.34,1,39167.34,0.0,38
SELL,2022-05-02 13:00:00,39155.47,2,39167.34,-0.0303,38
SELL,2022-05-04 16:00:00,39475.0,3,39167.34,0.7855,38
BUY,2022-05-05 18:00:00,36001.0,1,36001.0,0.0,39
BUY,2022-05-06 10:00:00,35793.81,2,36001.0,-0.5755,39
BUY,2022-05-07 17:00:00,35865.89,3,36001.0,-0.3753,39
BUY,2022-05-08 01:00:00,34690.5,4,36001.0,-3.6402,39
BUY,2022-05-08 13:00:00,34361.0,5,36001.0,-4.5554,39
BUY,2022-05-09 23:00:00,30033.33,6,36001.0,-16.5764,39
BUY,2022-05-14 13:00:00,28786.76,7,36001.0,-20.039,39
BUY,2022-05-14 16:00:00,28630.0,8,36001.0,-20.4744,39
SELL,2022-05-15 18:00:00,30423.0,1,30423.0,0.0,40
BUY,2022-05-16 15:00:00,29313.48,1,29313.48,0.0,41
SELL,2022-05-17 05:00:00,30530.0,1,30530.0,0.0,42
BUY,2022-05-18 23:00:00,28654.47,1,28654.47,0.0,43
SELL,2022-05-19 21:00:00,30486.57,1,30486.57,0.0,44
BUY,2022-05-23 22:00:00,29035.58,1,29035.58,0.0,45
BUY,2022-05-26 12:00:00,28800.0,2,29035.58,-0.8113,45
BUY,2022-05-27 14:00:00,28742.92,3,29035.58,-1.0079,45
SELL,2022-05-29 10:00:00,29216.76,1,29216.76,0.0,46
SELL,2022-06-03 01:00:00,30699.0,2,29216.76,5.0733,46
BUY,2022-06-04 01:00:00,29546.86,1,29546.86,0.0,47
SELL,2022-06-06 06:00:00,31434.75,1,31434.75,0.0,48
SELL,2022-06-06 08:00:00,31483.28,2,31434.75,0.1544,48
SELL,2022-06-06 11:00:00,31599.37,3,31434.75,0.5237,48
SELL,2022-06-06 14:00:00,31765.64,4,31434.75,1.0526,48
SELL,2022-06-06 21:00:00,31599.85,5,31434.75,0.5252,48
BUY,2022-06-07 11:00:00,29345.0,1,29345.0,0.0,49
BUY,2022-06-12 05:00:00,27190.0,2,29345.0,-7.3437,49
BUY,2022-06-13 07:00:00,24555.0,3,29345.0,-16.3231,49
BUY,2022-06-13 13:00:00,23338.73,4,29345.0,-20.4678,49
BUY,2022-06-15 03:00:00,21406.68,5,29345.0,-27.0517,49
BUY,2022-06-15 07:00:00,20652.18,6,29345.0,-29.6228,49
SELL,2022-06-16 00:00:00,22806.59,1,22806.59,0.0,50
SELL,2022-06-20 15:00:00,21090.0,2,22806.59,-7.5267,50
SELL,2022-06-21 13:00:00,21650.0,3,22806.59,-5.0713,50
BUY,2022-06-22 15:00:00,20035.54,1,20035.54,0.0,51
BUY,2022-06-22 20:00:00,19770.51,2,20035.54,-1.3228,51
SELL,2022-06-23 08:00:00,20659.46,1,20659.46,0.0,52
SELL,2022-06-23 12:00:00,20829.21,2,20659.46,0.8217,52
SELL,2022-06-23 22:00:00,21233.0,3,20659.46,2.7762,52
BUY,2022-06-27 18:00:00,20510.0,1,20510.0,0.0,53
BUY,2022-06-29 00:00:00,20152.0,2,20510.0,-1.7455,53
BUY,2022-06-29 05:00:00,20071.64,3,20510.0,-2.1373,53
BUY,2022-06-29 11:00:00,19854.92,4,20510.0,-3.194,53
BUY,2022-06-30 13:00:00,18756.71,5,20510.0,-8.5485,53
BUY,2022-06-30 19:00:00,18850.21,6,20510.0,-8.0926,53
SELL,2022-07-04 15:00:00,20143.02,1,20143.02,0.0,54
SELL,2022-07-07 18:00:00,21406.89,2,20143.02,6.2745,54
BUY,2022-07-10 10:00:00,21220.53,1,21220.53,0.0,55
BUY,2022-07-10 22:00:00,20698.9,2,21220.53,-2.4581,55
BUY,2022-07-11 00:00:00,20675.11,3,21220.53,-2.5702,55
BUY,2022-07-11 04:00:00,20425.0,4,21220.53,-3.7489,55
BUY,2022-07-12 06:00:00,19802.15,5,21220.53,-6.684,55
BUY,2022-07-12 09:00:00,19558.12,6,21220.53,-7.834,55
BUY,2022-07-12 22:00:00,19240.0,7,21220.53,-9.3331,55
SELL,2022-07-15 07:00:00,20936.0,1,20936.0,0.0,56
SELL,2022-07-15 13:00:00,21090.0,2,20936.0,0.7356,56
SELL,2022-07-19 21:00:00,23800.0,3,20936.0,13.6798,56
SELL,2022-07-20 10:00:00,23888.04,4,20936.0,14.1003,56
BUY,2022-07-23 14:00:00,22039.89,1,22039.89,0.0,57
BUY,2022-07-23 17:00:00,21947.22,2,22039.89,-0.4205,57
BUY,2022-07-25 12:00:00,21814.4,3,22039.89,-1.0231,57
BUY,2022-07-25 19:00:00,21552.53,4,22039.89,-2.2113,57
BUY,2022-07-25 22:00:00,21509.79,5,22039.89,-2.4052,57
BUY,2022-07-26 15:00:00,20706.5,6,22039.89,-6.0499,57
SELL,2022-07-28 02:00:00,23460.58,1,23460.58,0.0,58
SELL,2022-07-28 20:00:00,24199.72,2,23460.58,3.1506,58
BUY,2022-07-31 22:00:00,23227.31,1,23227.31,0.0,59
BUY,2022-08-01 17:00:00,22876.74,2,23227.31,-1.5093,59
BUY,2022-08-02 07:00:00,22715.61,3,23227.31,-2.203,59
SELL,2022-08-05 11:00:00,23441.1,1,23441.1,0.0,60
SELL,2022-08-08 04:00:00,23359.76,2,23441.1,-0.347,60
SELL,2022-08-08 12:00:00,24245.0,3,23441.1,3.4294,60
SELL,2022-08-10 21:00:00,24226.0,4,23441.1,3.3484,60
SELL,2022-08-11 04:00:00,24543.35,5,23441.1,4.7022,60
SELL,2022-08-11 12:00:00,24918.54,6,23441.1,6.3028,60
SELL,2022-08-13 06:00:00,24888.0,7,23441.1,6.1725,60
SELL,2022-08-14 04:00:00,24641.97,8,23441.1,5.1229,60
BUY,2022-08-15 00:00:00,24164.1,1,24164.1,0.0,61
BUY,2022-08-19 11:00:00,21261.96,2,24164.1,-12.0101,61
BUY,2022-08-19 19:00:00,21149.95,3,24164.1,-12.4737,61
SELL,2022-08-21 18:00:00,21504.08,1,21504.08,0.0,62
BUY,2022-08-26 15:00:00,20635.12,1,20635.12,0.0,63
SELL,2022-08-29 16:00:00,20433.62,1,20433.62,0.0,64
SELL,2022-08-30 07:00:00,20576.25,2,20433.62,0.698,64
SELL,2022-08-31 06:00:00,20490.0,3,20433.62,0.2759,64
SELL,2022-09-04 17:00:00,19956.54,4,20433.62,-2.3348,64
BUY,2022-09-07 02:00:00,18510.77,1,18510.77,0.0,65
SELL,2022-09-08 04:00:00,19391.22,1,19391.22,0.0,66
SELL,2022-09-09 08:00:00,20976.2,2,19391.22,8.1737,66
SELL,2022-09-09 10:00:00,21200.0,3,19391.22,9.3278,66
SELL,2022-09-09 12:00:00,21261.22,4,19391.22,9.6435,66
SELL,2022-09-09 15:00:00,21337.72,5,19391.22,10.038,66
SELL,2022-09-12 14:00:00,22488.0,6,19391.22,15.97,66
SELL,2022-09-13 11:00:00,22713.92,7,19391.22,17.1351,66
BUY,2022-09-13 21:00:00,19860.0,1,19860.0,0.0,67
BUY,2022-09-14 11:00:00,20091.19,2,19860.0,1.1641,67
BUY,2022-09-18 14:00:00,19725.0,3,19860.0,-0.6798,67
BUY,2022-09-19 05:00:00,18386.0,4,19860.0,-7.422,67
BUY,2022-09-20 17:00:00,18711.87,5,19860.0,-5.7811,67
SELL,2022-09-22 23:00:00,19550.17,1,19550.17,0.0,68
SELL,2022-09-27 06:00:00,20350.0,2,19550.17,4.0912,68
BUY,2022-09-28 09:00:00,18565.0,1,18565.0,0.0,69
SELL,2022-10-04 13:00:00,20155.0,1,20155.0,0.0,70
SELL,2022-10-04 19:00:00,20272.98,2,20155.0,0.5854,70
SELL,2022-10-06 00:00:00,20389.0,3,20155.0,1.161,70
SELL,2022-10-06 04:00:00,20456.6,4,20155.0,1.4964,70
BUY,2022-10-10 14:00:00,19221.41,1,19221.41,0.0,71
BUY,2022-10-11 00:00:00,18950.01,2,19221.41,-1.412,71
SELL,2022-10-14 12:00:00,19854.48,1,19854.48,0.0,72
BUY,2022-10-15 07:00:00,19133.16,1,19133.16,0.0,73
BUY,2022-10-15 21:00:00,19049.0,2,19133.16,-0.4399,73
SELL,2022-10-18 13:00:00,19680.49,1,19680.49,0.0,74
BUY,2022-10-19 11:00:00,19140.01,1,19140.01,0.0,75
BUY,2022-10-20 20:00:00,18929.38,2,19140.01,-1.1005,75
SELL,2022-10-21 19:00:00,19250.0,1,19250.0,0.0,76
SELL,2022-10-23 21:00:00,19599.0,2,19250.0,1.813,76
SELL,2022-10-26 03:00:00,20308.0,3,19250.0,5.4961,76
SELL,2022-10-26 07:00:00,20382.56,4,19250.0,5.8834,76
SELL,2022-10-26 22:00:00,20905.05,5,19250.0,8.5977,76
BUY,2022-10-27 22:00:00,20200.0,1,20200.0,0.0,77
BUY,2022-10-28 12:00:00,20000.09,2,20200.0,-0.9897,77
BUY,2022-11-02 10:00:00,20339.99,3,20200.0,0.693,77
SELL,2022-11-05 03:00:00,21480.65,1,21480.65,0.0,78
BUY,2022-11-07 04:00:00,20818.65,1,20818.65,0.0,79
BUY,2022-11-07 21:00:00,20616.34,2,20818.65,-0.9718,79
BUY,2022-11-08 13:00:00,19500.01,3,20818.65,-6.3339,79
BUY,2022-11-09 02:00:00,18113.73,4,20818.65,-12.9928,79
BUY,2022-11-09 15:00:00,16918.83,5,20818.65,-18.7323,79
SELL,2022-11-10 20:00:00,18199.0,1,18199.0,0.0,80
BUY,2022-11-14 00:00:00,16100.0,1,16100.0,0.0,81
BUY,2022-11-14 04:00:00,15853.66,2,16100.0,-1.5301,81
SELL,2022-11-17 21:00:00,16749.0,1,16749.0,0.0,82
BUY,2022-11-21 00:00:00,16123.01,1,16123.01,0.0,83
BUY,2022-11-21 21:00:00,15476.0,2,16123.01,-4.013,83
SELL,2022-11-22 22:00:00,16254.99,1,16254.99,0.0,84
SELL,2022-11-23 00:00:00,16261.58,2,16254.99,0.0405,84
SELL,2022-11-23 07:00:00,16662.1,3,16254.99,2.5045,84
SELL,2022-11-23 10:00:00,16677.25,4,16254.99,2.5977,84
BUY,2022-11-26 22:00:00,16385.0,1,16385.0,0.0,85
SELL,2022-11-29 08:00:00,16548.71,1,16548.71,0.0,86
SELL,2022-11-30 16:00:00,16907.9,2,16548.71,2.1705,86
SELL,2022-12-04 05:00:00,17068.0,3,16548.71,3.1379,86
SELL,2022-12-05 04:00:00,17424.25,4,16548.71,5.2907,86
BUY,2022-12-06 05:00:00,16962.18,1,16962.18,0.0,87
BUY,2022-12-08 06:00:00,16777.0,2,16962.18,-1.0917,87
SELL,2022-12-09 01:00:00,17300.0,1,17300.0,0.0,88
SELL,2022-12-12 23:00:00,17241.89,2,17300.0,-0.3359,88
BUY,2022-12-15 18:00:00,17314.0,1,17314.0,0.0,89
BUY,2022-12-15 22:00:00,17275.51,2,17314.0,-0.2223,89
BUY,2022-12-16 14:00:00,16890.46,3,17314.0,-2.4462,89
BUY,2022-12-16 22:00:00,16690.34,4,17314.0,-3.6021,89
BUY,2022-12-17 10:00:00,16661.71,5,17314.0,-3.7674,89
SELL,2022-12-24 21:00:00,16869.99,1,16869.99,0.0,90
BUY,2022-12-28 01:00:00,16649.99,1,16649.99,0.0,91
BUY,2022-12-30 13:00:00,16457.63,2,16649.99,-1.1553,91
SELL,2023-01-02 00:00:00,16629.05,1,16629.05,0.0,92
SELL,2023-01-04 08:00:00,16919.0,2,16629.05,1.7436,92
SELL,2023-01-09 04:00:00,17253.19,3,16629.05,3.7533,92
SELL,2023-01-09 09:00:00,17270.0,4,16629.05,3.8544,92
SELL,2023-01-09 13:00:00,17295.55,5,16629.05,4.008,92
SELL,2023-01-11 00:00:00,17502.83,6,16629.05,5.2545,92
SELL,2023-01-11 07:00:00,17462.99,7,16629.05,5.015,92
SELL,2023-01-11 20:00:00,17581.75,8,16629.05,5.7291,92
SELL,2023-01-13 14:00:00,19143.28,9,16629.05,15.1195,92
SELL,2023-01-14 14:00:00,21200.0,10,16629.05,27.4877,92
SELL,2023-01-17 21:00:00,21413.15,11,16629.05,28.7695,92
SELL,2023-01-21 07:00:00,22670.0,12,16629.05,36.3277,92
SELL,2023-01-23 18:00:00,23180.0,13,16629.05,39.3946,92
SELL,2023-01-24 05:00:00,23162.2,14,16629.05,39.2876,92
SELL,2023-01-24 21:00:00,23080.45,15,16629.05,38.796,92
SELL,2023-01-29 13:00:00,23666.0,16,16629.05,42.3172,92
SELL,2023-01-29 18:00:00,23759.0,17,16629.05,42.8765,92
BUY,2023-01-30 22:00:00,22500.0,1,22500.0,0.0,93
BUY,2023-02-05 16:00:00,22990.8,2,22500.0,2.1813,93
BUY,2023-02-09 02:00:00,22801.15,3,22500.0,1.3384,93
BUY,2023-02-09 15:00:00,22556.32,4,22500.0,0.2503,93
BUY,2023-02-10 04:00:00,21704.0,5,22500.0,-3.5378,93
BUY,2023-02-10 21:00:00,21451.0,6,22500.0,-4.6622,93
SELL,2023-02-12 14:00:00,21995.6,1,21995.6,0.0,94
BUY,2023-02-13 02:00:00,21622.47,1,21622.47,0.0,95
SELL,2023-02-14 12:00:00,21897.0,1,21897.0,0.0,96
SELL,2023-02-15 09:00:00,22199.6,2,21897.0,1.3819,96
SELL,2023-02-15 16:00:00,22943.17,3,21897.0,4.7777,96
SELL,2023-02-15 18:00:00,23052.99,4,21897.0,5.2792,96
SELL,2023-02-15 22:00:00,24380.0,5,21897.0,11.3395,96
SELL,2023-02-17 19:00:00,24560.64,6,21897.0,12.1644,96
BUY,2023-02-19 20:00:00,24252.67,1,24252.67,0.0,97
BUY,2023-02-19 23:00:00,24192.57,2,24252.67,-0.2478,97
BUY,2023-02-21 21:00:00,24148.34,3,24252.67,-0.4302,97
BUY,2023-02-22 01:00:00,24108.0,4,24252.67,-0.5965,97
BUY,2023-02-22 14:00:00,23916.32,5,24252.67,-1.3869,97
BUY,2023-02-24 19:00:00,22841.19,6,24252.67,-5.8199,97
BUY,2023-02-25 09:00:00,23000.0,7,24252.67,-5.1651,97
BUY,2023-02-25 18:00:00,22969.31,8,24252.67,-5.2916,97
BUY,2023-02-27 18:00:00,23150.0,9,24252.67,-4.5466,97
BUY,2023-03-01 00:00:00,23020.03,10,24252.67,-5.0825,97
BUY,2023-03-02 12:00:00,23319.0,11,24252.67,-3.8498,97
BUY,2023-03-08 13:00:00,21940.0,12,24252.67,-9.5357,97
BUY,2023-03-10 00:00:00,20022.0,13,24252.67,-17.4441,97
SELL,2023-03-12 20:00:00,21361.57,1,21361.57,0.0,98
SELL,2023-03-13 06:00:00,22506.0,2,21361.57,5.3574,98
