pct_caida_ath,pct_caida,pct_venta,floor_pct,pendiente,last_op_on_sell,pnl_pct,portfolio_final,usdt_final,btc_libre,btc_en_pos,btc_total,n_pos_final,total_compras,total_ventas,total_trades,max_drawdown,btc_libre_usd,btc_total_usd,pnl_norm,btcl_norm,btct_norm,combo_score
0.4,0.015,0.055,30,91,True,66.6932,1666.93,1000.0,0.0105096,0.0,0.0105096,0,155,155,310,62.86,666.93185928,666.93185928,0.9028380568177956,0.9028004086139856,0.1039358974358973,0.7430463304802729
0.4,0.01,0.06,30,81,False,66.6873,1666.87,1000.0,0.01050868,0.0,0.01050868,0,125,125,250,61.42,666.8734767239999,666.8734767239999,0.9027544845717134,0.9027176786697024,0.10364102564102559,0.7429207510149726
0.4,0.015,0.055,30,81,True,66.6872,1666.87,1000.0,0.01050866,0.0,0.01050866,0,168,168,336,62.74,666.872207538,666.872207538,0.9027530680929664,0.9027158801926528,0.10363461538461537,0.7429182211812021
0.4,0.015,0.05,30,61,True,66.6686,1666.69,1000.0,0.01050572,0.0,0.01050572,0,228,228,456,62.3,666.685637196,666.685637196,0.9024896030459959,0.9024515040663565,0.10269230769230772,0.7425187142813664
0.4,0.015,0.05,15,96,True,66.658,1666.58,1000.0,0.01050406,0.0,0.01050406,0,228,228,456,62.3,666.580294758,666.580294758,0.9023394562987977,0.902302230471237,0.10216025641025682,0.7422924485728214
0.4,0.015,0.055,25,91,True,66.6555,1666.56,1000.0,0.01050366,0.0,0.01050366,0,169,169,338,62.72,666.554911038,666.554911038,0.9023040443301189,0.9022662609302442,0.10203205128205134,0.742238310700543
0.4,0.02,0.045,25,71,True,66.6414,1666.41,1000.0,0.01050144,-0.0,0.01050144,0,296,296,592,61.77,666.4140313920001,666.4140313920001,0.9021043208267704,0.9020666299777349,0.1013205128205132,0.7419362519708083
0.4,0.03,0.06,30,61,True,66.6241,1666.24,1000.0,0.01049871,-0.0,0.01049871,0,224,224,448,61.17,666.240787503,666.240787503,0.9018592700035128,0.9018211378604597,0.10044551282051284,0.7415650789239969
0.4,0.02,0.05,15,81,True,66.6239,1666.24,1000.0,0.01049869,-0.0,0.01049869,0,352,352,704,61.56,666.239518317,666.239518317,0.9018564370460187,0.9018193393834101,0.10043910256410263,0.7415618408508529
0.4,0.015,0.05,30,91,False,66.6229,1666.23,1000.0,0.01049853,0.0,0.01049853,0,101,101,202,59.52,666.229364829,666.229364829,0.9018422722585471,0.9018049515670131,0.10038782051282087,0.7415401857019417
0.4,0.02,0.05,30,91,False,66.6167,1666.17,1000.0,0.01049755,0.0,0.01049755,0,91,91,182,59.08,666.167174715,666.167174715,0.9017544505762235,0.9017168261915809,0.10007371794871796,0.7414070167353296
0.4,0.015,0.055,30,96,True,66.6158,1666.16,1000.0,0.01049741,-0.0,0.01049741,0,153,153,306,62.91,666.158290413,666.158290413,0.9017417022674991,0.9017042368522336,0.10002884615384643,0.7413878914201889
0.4,0.015,0.05,20,81,True,66.6115,1666.11,1000.0,0.01049673,-0.0,0.01049673,0,229,229,458,62.29,666.115138089,666.115138089,0.9016807936813718,0.9016430886325459,0.09981089743589734,0.7412955029176291
0.4,0.03,0.06,15,96,True,66.6055,1666.05,1000.0,0.01049578,0.0,0.01049578,0,224,224,448,61.16,666.054851754,666.054851754,0.9015958049565426,0.9015576609726883,0.0995064102564103,0.7411664828213598
0.35,0.04,0.06,15,26,True,66.6017,1666.02,1000.0,0.01049519,0.0,0.01049519,0,190,190,380,48.35,666.017410767,666.017410767,0.9015419787641505,0.901504605899724,0.09931730769230775,0.741085832690454
0.4,0.035,0.045,30,96,True,66.5897,1665.9,1000.0,0.01049329,0.0,0.01049329,0,159,159,318,61.3,665.8968380970001,665.8968380970001,0.9013720013144922,0.9013337505800089,0.09870833333333366,0.7408277924979155
0.4,0.015,0.055,30,76,True,66.5835,1665.84,1000.0,0.01049232,-0.0,0.01049232,0,175,175,350,62.68,665.8352825759999,665.8352825759999,0.9012841796321688,0.9012465244431015,0.09839743589743585,0.740695534328502
0.35,0.04,0.06,30,16,True,66.5816,1665.82,1000.0,0.01049201,-0.0,0.01049201,0,190,190,380,47.8,665.815610193,665.815610193,0.9012572665359728,0.9012186480488322,0.09829807692307692,0.7406538430672513
0.4,0.035,0.06,20,96,True,66.5659,1665.66,1000.0,0.01048955,-0.0,0.01048955,0,186,186,372,61.02,665.6595003150001,665.6595003150001,0.9010348793726699,0.9009974353717273,0.09750961538461561,0.7403185933747762
0.4,0.045,0.05,30,96,True,66.5579,1665.58,1000.0,0.01048827,0.0,0.01048827,0,124,124,248,60.67,665.578272411,665.578272411,0.9009215610728978,0.9008823328405505,0.09709935897435885,0.7401453521834859
0.4,0.02,0.045,30,61,True,66.5461,1665.46,1000.0,0.01048643,0.0,0.01048643,0,296,296,592,61.75,665.461507299,665.461507299,0.9007544165807336,0.9007168729519842,0.09650961538461543,0.7398941932528852
0.4,0.025,0.05,30,56,True,66.5451,1665.45,1000.0,0.01048627,0.0,0.01048627,0,320,320,640,61.17,665.4513538110001,665.4513538110001,0.9007402517932622,0.9007024851355873,0.09645833333333369,0.7398725381039739
0.4,0.015,0.055,25,86,True,66.5431,1665.43,1000.0,0.01048595,0.0,0.01048595,0,181,181,362,62.66,665.4310468350001,665.4310468350001,0.900711922218319,0.9006737095027931,0.09635576923076963,0.7398292278061515
0.4,0.02,0.045,15,96,True,66.5352,1665.35,1000.0,0.0104847,0.0,0.0104847,0,296,296,592,61.75,665.35172271,665.35172271,0.900600020397294,0.9005613046871909,0.0959551282051282,0.7396594272458298
0.4,0.03,0.06,20,81,True,66.5233,1665.23,1000.0,0.01048283,-0.0,0.01048283,0,224,224,448,61.15,665.233053819,665.233053819,0.9004314594263829,0.9003931470830501,0.09535576923076945,0.7394048276842604
0.4,0.02,0.05,30,51,True,66.5104,1665.1,1000.0,0.01048079,-0.0,0.01048079,0,352,352,704,61.54,665.1035968470001,665.1035968470001,0.9002487336680002,0.9002097024239873,0.0947019230769233,0.7391276621765809
0.4,0.025,0.04,30,91,True,66.5005,1665.0,1000.0,0.01047923,0.0,0.01047923,0,204,204,408,62.14,665.004600339,665.004600339,0.900108502272032,0.9000694212141159,0.09420192307692349,0.7389154621156354
0.4,0.025,0.06,15,86,True,66.499,1664.99,1000.0,0.010479,0.0,0.010479,0,277,277,554,61.34,664.9900047000001,664.9900047000001,0.9000872550908245,0.9000487387280451,0.09412820512820542,0.738883890189467
0.4,0.01,0.06,25,91,False,66.4919,1664.92,1000.0,0.01047788,-0.0,0.01047788,0,125,125,250,61.35,664.918930284,664.918930284,0.8999866850997768,0.8999480240132656,0.09376923076923097,0.7387315959077142
0.4,0.02,0.06,30,41,True,66.4888,1664.89,1000.0,0.0104774,0.0,0.0104774,0,354,354,708,61.15,664.88846982,664.88846982,0.899942774258615,0.8999048605640743,0.09361538461538461,0.7386659222216067
0.4,0.02,0.045,20,81,True,66.4866,1664.87,1000.0,0.01047705,0.0,0.01047705,0,297,297,594,61.74,664.866259065,664.866259065,0.8999116117261776,0.8998733872157058,0.09350320512820524,0.7386184630534416
0.4,0.01,0.05,30,81,False,66.4739,1664.74,1000.0,0.01047504,0.0,0.01047504,0,129,129,258,60.46,664.738705872,664.738705872,0.8997317189252892,0.8996926402722174,0.0928589743589744,0.7383454464161047
0.4,0.025,0.055,25,71,True,66.4559,1664.56,1000.0,0.01047221,0.0,0.01047221,0,256,256,512,61.48,664.559116053,664.559116053,0.8994767527508017,0.8994381557696941,0.09195192307692295,0.7379602077216936
0.4,0.015,0.055,20,96,True,66.433,1664.33,1000.0,0.01046861,-0.0,0.01046861,0,187,187,374,62.61,664.330662573,664.330662573,0.8991523791177038,0.89911442990076,0.09079807692307698,0.7374701339136953
0.4,0.02,0.055,30,96,True,66.4171,1664.17,1000.0,0.0104661,0.0,0.0104661,0,139,139,278,62.86,664.1713797300001,664.1713797300001,0.8989271589969065,0.898888721031031,0.08999358974359013,0.7371289137564805
0.4,0.03,0.05,25,96,True,66.4167,1664.17,1000.0,0.01046603,-0.0,0.01046603,0,174,174,348,61.91,664.166937579,664.166937579,0.8989214930819179,0.8988824263613572,0.08997115384615381,0.7371197052185968
0.4,0.01,0.045,25,96,False,66.3998,1664.0,1000.0,0.01046336,-0.0,0.01046336,0,130,130,260,59.01,663.997501248,663.997501248,0.898682108173649,0.8986423296752309,0.08911538461538465,0.7367568299124707
0.4,0.015,0.055,30,71,True,66.3962,1663.96,1000.0,0.0104628,-0.0,0.0104628,0,189,189,378,62.6,663.96196404,663.96196404,0.8986311149387514,0.8985919723178412,0.08893589743589743,0.7366803286519075
0.4,0.015,0.06,30,91,False,66.3942,1663.94,1000.0,0.01046249,0.0,0.01046249,0,93,93,186,60.98,663.942291657,663.942291657,0.8986027853638084,0.8985640959235719,0.0888365384615385,0.7366379291512835
0.4,0.035,0.06,30,71,True,66.3918,1663.92,1000.0,0.01046211,0.0,0.01046211,0,189,189,378,60.99,663.9181771230001,663.9181771230001,0.8985687898738768,0.8985299248596289,0.08871474358974378,0.7365863211127759
0.4,0.02,0.035,15,91,True,66.3735,1663.74,1000.0,0.01045923,0.0,0.01045923,0,415,415,830,60.85,663.735414339,663.735414339,0.8983095742631478,0.8982709441644815,0.08779166666666678,0.7361944037142517
0.4,0.015,0.055,25,81,True,66.3648,1663.65,1000.0,0.01045785,-0.0,0.01045785,0,189,189,378,62.59,663.647840505,663.647840505,0.8981863406121455,0.8981468492480567,0.08734935897435894,0.7360070968753616
0.4,0.025,0.06,30,86,False,66.3623,1663.62,1000.0,0.01045745,0.0,0.01045745,0,71,71,142,58.48,663.622456785,663.622456785,0.8981509286434667,0.898110879707064,0.08722115384615402,0.7359529590030833
0.4,0.04,0.06,30,76,True,66.3475,1663.48,1000.0,0.01045513,0.0,0.01045513,0,172,172,344,61.03,663.4752312090001,663.4752312090001,0.897941289788888,0.8979022563693064,0.08647756410256424,0.7356368346257488
0.4,0.025,0.055,30,61,True,66.3236,1663.24,1000.0,0.01045135,0.0,0.01045135,0,260,260,520,61.46,663.235355055,663.235355055,0.8976027513683185,0.8975623442069256,0.08526602564102574,0.735123284074442
0.4,0.025,0.055,15,96,True,66.3083,1663.08,1000.0,0.01044895,0.0,0.01044895,0,260,260,520,61.46,663.083052735,663.083052735,0.8973860301200042,0.8973465269609695,0.0844967948717951,0.7347963321226519
0.4,0.02,0.055,30,91,True,66.302,1663.02,1000.0,0.01044796,0.0,0.01044796,0,151,151,302,62.79,663.020228028,663.020228028,0.8972967919589335,0.8972575023470125,0.08417948717948706,0.7346615441194679
0.4,0.02,0.035,25,66,True,66.2891,1662.89,1000.0,0.01044593,-0.0,0.01044593,0,415,415,830,60.83,662.891405649,662.891405649,0.8971140662005508,0.8970749569264748,0.08352884615384656,0.7343852894089871
0.4,0.025,0.045,30,91,True,66.2624,1662.62,1000.0,0.01044172,0.0,0.01044172,0,179,179,358,62.26,662.624241996,662.624241996,0.896735866375061,0.8966963775075266,0.08217948717948727,0.733812743875686
0.4,0.035,0.06,25,81,True,66.2498,1662.5,1000.0,0.01043974,0.0,0.01043974,0,189,189,378,60.97,662.498592582,662.498592582,0.8965573900529196,0.8965183282796128,0.08154487179487176,0.7335431678693181
0.4,0.015,0.055,20,91,True,66.2419,1662.42,1000.0,0.01043848,-0.0,0.01043848,0,204,204,408,62.55,662.4186338640001,662.4186338640001,0.8964454882318946,0.8964050242254858,0.08114102564102578,0.7333724565117982
0.4,0.025,0.055,20,81,True,66.241,1662.41,1000.0,0.01043834,-0.0,0.01043834,0,264,264,528,61.44,662.4097495620001,662.4097495620001,0.8964327399231702,0.8963924348861385,0.08109615384615425,0.7333533311966575
0.4,0.02,0.035,20,76,True,66.1965,1661.96,1000.0,0.01043133,-0.0,0.01043133,0,427,427,854,60.82,661.9648998690001,661.9648998690001,0.8958024068806872,0.8957620686802417,0.07884935897435938,0.732399695839288
0.4,0.015,0.05,15,91,True,66.194,1661.94,1000.0,0.01043094,0.0,0.01043094,0,247,247,494,62.23,661.940150742,661.940150742,0.8957669949120084,0.8957269983777737,0.078724358974359,0.7323464687642081
0.4,0.05,0.05,20,26,True,66.1773,1661.77,1000.0,0.01042831,0.0,0.01042831,0,124,124,248,40.59,661.773252783,661.773252783,0.8955304429612339,0.8954904986457467,0.0778814102564103,0.7319886531256229
0.4,0.04,0.06,25,86,True,66.1762,1661.76,1000.0,0.01042813,-0.0,0.01042813,0,172,172,344,60.97,661.7618301090001,661.7618301090001,0.895514861695015,0.8954743123523001,0.07782371794871833,0.7319644681429412
0.4,0.01,0.06,30,76,False,66.1685,1661.69,1000.0,0.01042692,-0.0,0.01042692,0,125,125,250,61.25,661.6850443559999,661.6850443559999,0.8954057928314844,0.8953655044907971,0.07743589743589734,0.7317997272501607
0.4,0.025,0.06,20,71,True,66.1672,1661.67,1000.0,0.01042671,0.0,0.01042671,0,285,285,570,61.28,661.6717179030001,661.6717179030001,0.8953873786077713,0.895346620481776,0.07736858974359005,0.7317713933971365
0.4,0.025,0.05,15,86,True,66.1602,1661.6,1000.0,0.01042561,0.0,0.01042561,0,324,324,648,61.1,661.601912673,661.601912673,0.8952882250954708,0.8952477042440461,0.07701602564102582,0.7316216289491544
0.4,0.05,0.05,25,21,True,66.1584,1661.58,1000.0,0.01042533,0.0,0.01042533,0,124,124,248,39.25,661.584144069,661.584144069,0.8952627284780219,0.8952225255653513,0.0769262820512822,0.7315833783188728
0.4,0.05,0.05,15,31,True,66.1572,1661.57,1000.0,0.01042514,-0.0,0.01042514,0,124,124,248,40.83,661.572086802,661.572086802,0.8952457307330561,0.8952054400333797,0.07686538461538457,0.7315575742996188
0.4,0.02,0.06,25,46,True,66.1521,1661.52,1000.0,0.01042433,-0.0,0.01042433,0,354,354,708,61.07,661.5206847690001,661.5206847690001,0.8951734903169514,0.8951326017128696,0.07660576923076962,0.7314476795184905
0.4,0.01,0.05,25,91,False,66.1426,1661.43,1000.0,0.01042284,-0.0,0.01042284,0,129,129,258,60.4,661.426130412,661.426130412,0.8950389248359718,0.8949986151726717,0.07612820512820502,0.7312446879954284
0.4,0.02,0.055,30,86,True,66.1364,1661.36,1000.0,0.01042186,0.0,0.01042186,0,165,165,330,62.72,661.363940298,661.363940298,0.8949511031536482,0.8949104897972396,0.07581410256410265,0.7311115190288164
0.4,0.025,0.06,25,61,True,66.1356,1661.36,1000.0,0.01042173,0.0,0.01042173,0,285,285,570,61.28,661.3556905890001,661.3556905890001,0.8949397713236711,0.8948987996964172,0.07577243589743624,0.7310940127502479
0.4,0.015,0.05,25,66,True,66.1277,1661.28,1000.0,0.01042049,-0.0,0.01042049,0,248,248,496,62.22,661.277001057,661.277001057,0.894827869502646,0.8947872941193397,0.07537499999999991,0.7309251229871249
0.4,0.015,0.055,25,76,True,66.1103,1661.1,1000.0,0.01041776,-0.0,0.01041776,0,211,211,422,62.51,661.103757168,661.103757168,0.8945814022006413,0.8945418020020647,0.07450000000000011,0.73055324170094
0.4,0.015,0.055,30,66,True,66.11,1661.1,1000.0,0.01041771,-0.0,0.01041771,0,211,211,422,62.51,661.100584203,661.100584203,0.8945771527644,0.8945373058094406,0.07448397435897457,0.7305465629968272
0.4,0.03,0.05,30,81,True,66.085,1660.85,1000.0,0.01041375,-0.0,0.01041375,0,181,181,362,61.84,660.849285375,660.849285375,0.8942230330776116,0.894181207353613,0.07321474358974354,0.7300088274628385
0.4,0.015,0.05,20,76,True,66.055,1660.55,1000.0,0.01040904,0.0,0.01040904,0,250,250,500,62.21,660.550392072,660.550392072,0.893798089453466,0.893757666008424,0.07170512820512823,0.7293673701702859
0.4,0.02,0.045,15,91,True,66.0456,1660.46,1000.0,0.01040755,0.0,0.01040755,0,322,322,644,61.66,660.455837715,660.455837715,0.8936649404512333,0.8936236794682263,0.07122756410256419,0.7291650868865973
0.4,0.02,0.05,20,66,True,66.0386,1660.39,1000.0,0.01040645,0.0,0.01040645,0,376,376,752,61.48,660.386032485,660.386032485,0.8935657869389328,0.8935247632304963,0.07087499999999995,0.7290153224386152
0.4,0.035,0.05,30,96,True,66.0353,1660.35,1000.0,0.01040592,0.0,0.01040592,0,142,142,284,61.58,660.3523990560001,660.3523990560001,0.8935190431402769,0.8934771035886812,0.07070512820512861,0.7289436782877685
0.4,0.02,0.055,25,96,True,66.0269,1660.27,1000.0,0.0104046,0.0,0.0104046,0,172,172,344,62.67,660.2686327800001,660.2686327800001,0.8934000589255159,0.8933584041034053,0.07028205128205142,0.7287639609501897
0.4,0.02,0.035,30,56,True,66.0231,1660.23,1000.0,0.01040401,-0.0,0.01040401,0,428,428,856,60.79,660.231191793,660.231191793,0.8933462327331241,0.893305349030441,0.07009294871794887,0.7286833108192842
0.4,0.025,0.04,30,86,True,66.0208,1660.21,1000.0,0.01040365,0.0,0.01040365,0,214,214,428,62.03,660.2083464450001,660.2083464450001,0.8933136537219395,0.8932729764435476,0.06997756410256438,0.728634232614547
0.4,0.01,0.06,25,86,False,66.0197,1660.2,1000.0,0.01040347,-0.0,0.01040347,0,128,128,256,61.2,660.196923771,660.196923771,0.8932980724557209,0.8932567901501008,0.06991987179487186,0.728610047631865
0.4,0.015,0.055,20,86,True,65.9897,1659.9,1000.0,0.01039874,0.0,0.01039874,0,211,211,422,62.48,659.896761282,659.896761282,0.892873128831575,0.8928314503278624,0.06840384615384633,0.7279667687449154
0.4,0.035,0.045,30,91,True,65.9839,1659.84,1000.0,0.01039783,-0.0,0.01039783,0,169,169,338,61.17,659.8390133190001,659.8390133190001,0.8927909730642403,0.892749619622104,0.06811217948717972,0.7278428083161872
0.4,0.02,0.045,25,66,True,65.9746,1659.75,1000.0,0.01039636,-0.0,0.01039636,0,331,331,662,61.64,659.745728148,659.745728148,0.8926592405407549,0.8926174315589559,0.06764102564102589,0.7276430548662693
0.4,0.05,0.05,15,26,True,65.9688,1659.69,1000.0,0.01039545,-0.0,0.01039545,0,124,124,248,37.15,659.687980185,659.687980185,0.8925770847734201,0.8925356008531976,0.0673493589743593,0.7275190944375413
0.4,0.03,0.045,30,96,True,65.962,1659.62,1000.0,0.01039438,0.0,0.01039438,0,161,161,322,61.79,659.620078734,659.620078734,0.8924807642186138,0.892439382331042,0.0670064102564104,0.7273734788599016
0.4,0.04,0.06,20,26,True,65.9543,1659.54,1000.0,0.01039316,0.0,0.01039316,0,176,176,352,48.72,659.5426583880001,659.5426583880001,0.892371695355083,0.8923296752310144,0.06661538461538484,0.7272078271699227
0.4,0.015,0.03,30,96,True,65.9369,1659.37,1000.0,0.01039042,0.0,0.01039042,0,277,277,554,61.77,659.368779906,659.368779906,0.8921252280530783,0.8920832838752144,0.06573717948717937,0.7268350350865392
0.4,0.015,0.05,30,56,True,65.9196,1659.2,1000.0,0.01038769,0.0,0.01038769,0,246,246,492,62.19,659.195536017,659.195536017,0.8918801772298209,0.8918377917579393,0.06486217948717957,0.7264638620397281
0.4,0.02,0.055,30,81,True,65.9132,1659.13,1000.0,0.01038668,-0.0,0.01038668,0,180,180,360,62.63,659.131442124,659.131442124,0.8917895225900031,0.8917469686669329,0.06453846153846188,0.7263265442027739
0.4,0.01,0.045,30,81,False,65.8999,1659.0,1000.0,0.01038459,0.0,0.01038459,0,133,133,266,58.96,658.9988121870001,658.9988121870001,0.8916011309166317,0.8915590278152461,0.06386858974359017,0.7260419917516078
0.4,0.02,0.045,20,76,True,65.8966,1658.97,1000.0,0.01038407,-0.0,0.01038407,0,331,331,662,61.63,658.9658133510001,658.9658133510001,0.8915543871179757,0.8915122674119556,0.06370192307692338,0.7259712583979592
0.4,0.02,0.04,30,96,True,65.8685,1658.69,1000.0,0.01037965,-0.0,0.01037965,0,204,204,408,62.54,658.6853232450001,658.6853232450001,0.8911563565900257,0.8911148039839865,0.062285256410256784,0.7253696707722601
0.4,0.02,0.05,25,56,True,65.8162,1658.16,1000.0,0.0103714,0.0,0.0103714,0,377,377,754,61.45,658.16178402,658.16178402,0.8904155382052648,0.8903729322010121,0.059641025641025594,0.7242478538911411
0.4,0.04,0.06,15,31,True,65.8091,1658.09,1000.0,0.01037029,-0.0,0.01037029,0,176,176,352,48.91,658.0913441970001,658.0913441970001,0.890314968214217,0.8902731167247575,0.05928525641025681,0.7240964704065871
0.4,0.02,0.055,25,91,True,65.8076,1658.08,1000.0,0.01037005,0.0,0.01037005,0,186,186,372,62.6,658.0761139650001,658.0761139650001,0.8902937210330095,0.8902515350001619,0.05920833333333363,0.72406398768322
0.4,0.03,0.05,25,91,True,65.7957,1657.96,1000.0,0.01036818,-0.0,0.01036818,0,191,191,382,61.79,657.957445074,657.957445074,0.8901251600620984,0.890083377396021,0.058608974358974324,0.7238093881216503
0.4,0.03,0.06,15,91,True,65.7857,1657.86,1000.0,0.0103666,-0.0,0.0103666,0,226,226,452,61.02,657.85717938,657.85717938,0.8899835121873833,0.8899412977090999,0.0581025641025643,0.7235946582269345
0.4,0.04,0.06,20,96,True,65.7853,1657.85,1000.0,0.01036654,0.0,0.01036654,0,175,175,350,60.83,657.8533718220001,657.8533718220001,0.8899778462723946,0.889935902277951,0.05808333333333364,0.7235863604862494
0.4,0.03,0.055,30,96,True,65.7777,1657.78,1000.0,0.01036534,0.0,0.01036534,0,139,139,278,61.99,657.7772206620001,657.7772206620001,0.8898701938876109,0.889827993654973,0.057698717948718316,0.723423238630041
0.4,0.015,0.055,25,71,True,65.7676,1657.68,1000.0,0.01036375,-0.0,0.01036375,0,233,233,466,62.42,657.676320375,657.676320375,0.8897271295341486,0.889685014729527,0.057189102564102624,0.7232068896987529
0.4,0.045,0.05,30,91,True,65.7646,1657.65,1000.0,0.01036328,0.0,0.01036328,0,135,135,270,60.46,657.6464945040001,657.6464945040001,0.8896846351717339,0.8896427505188607,0.05703846153846193,0.7231428350492175
0.4,0.025,0.06,15,81,True,65.7565,1657.56,1000.0,0.01036199,-0.0,0.01036199,0,288,288,576,61.21,657.564632007,657.564632007,0.8895699003932146,0.8895267487491592,0.05662500000000007,0.7229679748213551
0.4,0.02,0.045,30,56,True,65.7504,1657.5,1000.0,0.01036103,-0.0,0.01036103,0,342,342,684,61.6,657.503711079,657.503711079,0.8894834951896382,0.8894404218507768,0.05631730769230792,0.7228373356885137
0.4,0.05,0.045,30,96,True,65.7492,1657.49,1000.0,0.01036085,0.0,0.01036085,0,109,109,218,58.69,657.492288405,657.492288405,0.8894664974446724,0.88942423555733,0.0562596153846154,0.7228124424664583
0.4,0.025,0.06,25,96,False,65.7446,1657.45,1000.0,0.01036011,0.0,0.01036011,0,71,71,142,58.37,657.4453285230001,657.4453285230001,0.8894013394223034,0.8893576919064936,0.05602243589743621,0.7227124644625871
0.4,0.025,0.05,20,71,True,65.7434,1657.43,1000.0,0.01035994,0.0,0.01035994,0,326,326,652,61.03,657.4345404420001,657.4345404420001,0.8893843416773374,0.8893424048515717,0.0559679487179488,0.72268848203773
0.4,0.025,0.04,25,96,True,65.7407,1657.41,1000.0,0.0103595,0.0,0.0103595,0,225,225,450,61.98,657.40661835,657.40661835,0.8893460967511644,0.8893028383564798,0.05582692307692344,0.7226292844979108
0.4,0.035,0.06,20,91,True,65.7385,1657.39,1000.0,0.01035917,-0.0,0.01035917,0,191,191,382,60.88,657.385676781,657.385676781,0.889314934218727,0.8892731634851607,0.055721153846153726,0.7225836469241425
0.4,0.02,0.06,15,61,True,65.736,1657.36,1000.0,0.01035877,0.0,0.01035877,0,354,354,708,60.98,657.360293061,657.360293061,0.8892795222500482,0.889237193944168,0.05559294871794881,0.7225295090518643
0.4,0.025,0.045,30,86,True,65.731,1657.31,1000.0,0.01035797,0.0,0.01035797,0,186,186,372,62.15,657.309525621,657.309525621,0.8892086983126904,0.8891652548621827,0.0553365384615384,0.7224212333073077
0.4,0.02,0.035,15,86,True,65.7226,1657.23,1000.0,0.01035665,-0.0,0.01035665,0,442,442,884,60.74,657.225759345,657.225759345,0.8890897140979297,0.8890465553769068,0.05491346153846177,0.7222415159697292
0.4,0.05,0.05,20,21,True,65.7176,1657.18,1000.0,0.01035586,0.0,0.01035586,0,124,124,248,36.11,657.175626498,657.175626498,0.8890188901605721,0.8889755155334462,0.05466025641025648,0.7221341510223712
0.4,0.015,0.055,30,61,True,65.7067,1657.07,1000.0,0.01035415,0.0,0.01035415,0,234,234,468,62.41,657.067111095,657.067111095,0.8888644939771324,0.8888217457457025,0.054112179487179474,0.7219012066097129
0.4,0.025,0.05,25,61,True,65.7038,1657.04,1000.0,0.01035369,0.0,0.01035369,0,326,326,652,61.03,657.0379198170001,657.0379198170001,0.8888234160934649,0.888780380773561,0.053964743589743895,0.7218387709967495
0.4,0.015,0.055,15,96,True,65.6997,1657.0,1000.0,0.01035304,0.0,0.01035304,0,235,235,470,62.41,656.9966712720001,656.9966712720001,0.8887653404648318,0.8887219302694479,0.05375641025641069,0.7217505313645324
0.4,0.02,0.05,15,76,True,65.6923,1656.92,1000.0,0.01035188,-0.0,0.01035188,0,387,387,774,61.43,656.9230584840001,656.9230584840001,0.8886605210375425,0.8886176186005691,0.0533846153846158,0.7215924691758651
0.4,0.015,0.06,30,86,False,65.6908,1656.91,1000.0,0.01035164,-0.0,0.01035164,0,98,98,196,60.81,656.9078282520001,656.9078282520001,0.888639273856335,0.8885960368759734,0.053307692307692625,0.721559986452498
0.4,0.015,0.05,15,86,True,65.6862,1656.86,1000.0,0.01035092,0.0,0.01035092,0,253,253,506,62.16,656.862137556,656.862137556,0.8885741158339661,0.8885312917021866,0.0530769230769231,0.7214618300430236
0.4,0.04,0.06,15,11,True,65.6822,1656.82,1000.0,0.01035029,-0.0,0.01035029,0,176,176,352,28.22,656.822158197,656.822158197,0.8885174566840799,0.8884746396751231,0.0528750000000001,0.7213761202445769
0.4,0.01,0.06,20,96,False,65.6724,1656.72,1000.0,0.01034875,-0.0,0.01034875,0,130,130,260,61.09,656.724430875,656.724430875,0.8883786417668589,0.8883361569423013,0.052381410256410514,0.721166450017402
0.4,0.04,0.06,30,71,True,65.6708,1656.71,1000.0,0.01034849,-0.0,0.01034849,0,176,176,352,60.79,656.7079314570001,656.7079314570001,0.8883559781069045,0.888312776740656,0.05229807692307712,0.7211314374602644
0.4,0.03,0.06,25,66,True,65.6686,1656.69,1000.0,0.01034815,-0.0,0.01034815,0,229,229,458,61.0,656.6863552950001,656.6863552950001,0.8883248155744671,0.8882822026308123,0.05218910256410285,0.7210848890892978
0.4,0.015,0.055,20,81,True,65.6682,1656.68,1000.0,0.01034808,0.0,0.01034808,0,235,235,470,62.4,656.6819131440001,656.6819131440001,0.8883191496594786,0.8882759079611385,0.05216666666666709,0.7210756805514142
0.4,0.025,0.06,30,51,True,65.6551,1656.55,1000.0,0.01034602,0.0,0.01034602,0,290,290,580,61.19,656.551186986,656.551186986,0.8881335909436016,0.8880906648250261,0.05150641025641015,0.7207952769705905
0.4,0.025,0.055,15,91,True,65.6334,1656.33,1000.0,0.0103426,-0.0,0.0103426,0,276,276,552,61.33,656.33415618,656.33415618,0.8878262150554692,0.8877831252495387,0.0504102564102567,0.7203300963846475
0.4,0.02,0.04,30,91,True,65.633,1656.33,1000.0,0.01034254,0.0,0.01034254,0,227,227,454,62.46,656.3303486220001,656.3303486220001,0.8878205491404807,0.8877777298183899,0.050391025641026044,0.7203217986439625
0.4,0.02,0.055,30,76,True,65.6234,1656.23,1000.0,0.01034102,-0.0,0.01034102,0,192,192,384,62.54,656.233890486,656.233890486,0.8876845671807541,0.8876410455626175,0.04990384615384611,0.7201153664899315
0.4,0.015,0.03,30,91,True,65.6201,1656.2,1000.0,0.0103405,0.0,0.0103405,0,303,303,606,61.71,656.2008916500001,656.2008916500001,0.887637823382098,0.8875942851593271,0.04973717948717988,0.7200446331362831
